Timestamp,Source MAC,Destination MAC,Source IP,Destination IP,Source Port,Destination Port,Protocol,Size,TCP Flags,ICMP Type,Direction
2024-08-01 23:26:13.815526,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:13.822163,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:13.828165,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,39.62.178.12,60885,42654,6,66,S,,Outgoing
2024-08-01 23:26:14.032900,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:14.037004,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:14.042627,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.053787,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.058300,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.065370,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:14.071836,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:26:14.076838,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.087379,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,82,A,,Incoming
2024-08-01 23:26:14.149529,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1439,A,,Outgoing
2024-08-01 23:26:14.154883,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,637,A,,Outgoing
2024-08-01 23:26:14.160411,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.165422,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.214814,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,903,A,,Outgoing
2024-08-01 23:26:14.219382,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.224391,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.232659,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.294225,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:14.299409,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.476290,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.480063,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.485136,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.488622,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.652157,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.734160,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.738674,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.954187,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.958202,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:14.963649,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:14.999395,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.004408,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:15.052760,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:15.060807,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,82,A,,Incoming
2024-08-01 23:26:15.094159,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.099690,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.104701,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:26:15.130324,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.137326,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,82,A,,Incoming
2024-08-01 23:26:15.233949,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,82,A,,Incoming
2024-08-01 23:26:15.333702,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.339262,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:15.495932,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:15.504457,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:15.534893,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:15.614418,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.691666,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,443,A,,Outgoing
2024-08-01 23:26:15.697325,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:15.736574,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:15.745195,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.054420,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.058079,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.062649,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:16.077193,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.083092,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.088616,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.100154,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.213886,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:16.218554,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.224448,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.235602,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.244219,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.249748,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.255276,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:16.261815,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,82,A,,Incoming
2024-08-01 23:26:16.294496,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.300029,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.304038,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:16.308039,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.315563,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.321111,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.330649,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.335635,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.339179,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.346180,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.433059,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.437060,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.687266,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:16.810632,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.815628,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:16.960798,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.964990,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:16.983433,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:17.030160,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.037173,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.041708,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:17.264049,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.269581,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:17.362320,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.366320,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:26:17.374846,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.381483,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,362,PA,,Outgoing
2024-08-01 23:26:17.386484,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:17.578817,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,112.119.214.110,63964,46261,17,146,,,Outgoing
2024-08-01 23:26:17.582832,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:17.730449,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,443,A,,Outgoing
2024-08-01 23:26:17.735450,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.740970,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:17.925969,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.930627,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:17.934630,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1178,A,,Outgoing
2024-08-01 23:26:17.946239,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.015304,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:18.019827,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,362,A,,Outgoing
2024-08-01 23:26:18.024839,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.055821,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.064888,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.069414,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.135465,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.142009,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.147010,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:18.152550,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.160075,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.165088,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:18.301457,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.306550,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.310246,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.329948,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.334867,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:18.346460,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.358117,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.366145,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,362,PA,,Outgoing
2024-08-01 23:26:18.369872,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.453436,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.458412,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.644562,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:26:18.752444,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.773023,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:26:18.780125,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.787125,64:42:12:01:02:0c,d0:39:57:c4:23:21,112.119.214.110,192.168.1.10,46261,63964,17,325,,,Incoming
2024-08-01 23:26:18.840999,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:18.897057,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.903514,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:26:18.929248,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.934251,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.950321,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:18.960405,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:18.965416,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:18.969666,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.013507,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.016505,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:26:19.026043,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.031566,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.036566,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.044102,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.050619,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.094372,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.255458,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.300862,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.305864,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:19.429496,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:19.434507,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:19.625509,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.662615,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.813252,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:19.945611,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.012853,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:26:20.018363,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,192.168.1.1,64423,53,17,75,,,Outgoing
2024-08-01 23:26:20.148296,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,192.168.1.1,61111,53,17,75,,,Outgoing
2024-08-01 23:26:20.153707,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.171396,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:20.329640,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.334642,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.339218,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:20.455460,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.460559,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.465558,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:26:20.566184,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.570720,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.614132,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.634486,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.647014,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.705309,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.712438,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.741688,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.745672,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:26:20.766326,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:26:20.774906,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
